job_id,stage,family,prior,grid,split,horizon,n_trajectories,primary_horizon,candidate,baseline,candidate_mean_nmse,baseline_mean_nmse,difference_nmse_baseline_minus_candidate,difference_ci95_low,difference_ci95_high,mse_reduction_percent,reduction_ci95_low,reduction_ci95_high,undefined_ratio_draws,label,interpretation,inference_scope
development__gray_scott__correct,development,gray_scott,correct,32,ood,64,64,True,calibrated,uncalibrated,4.280902369766356e-12,4.3349768822644334e-12,5.4074512498077624e-14,-3.2438173753523375e-13,4.770685669194518e-13,1.2474002507213158,-7.797308482179631,10.455318282937009,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,64,64,True,calibrated,validation_best_neural,4.280902369766356e-12,0.10015267331148703,0.10015267330720612,0.07986989064141307,0.12360402218438966,99.99999999572562,99.99999999443445,99.99999999664018,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,64,64,True,validation_selected_route,validation_best_neural,4.280902369766356e-12,0.10015267331148703,0.10015267330720612,0.07986989064141307,0.12360402218438966,99.99999999572562,99.99999999443445,99.99999999664018,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,64,64,True,validation_selected_route,calibrated,4.280902369766356e-12,4.280902369766356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,96,64,False,calibrated,uncalibrated,8.032420479762876e-12,8.082874187375344e-12,5.045370761246822e-14,-9.651157963562315e-13,1.20892518987003e-12,0.6242050345318001,-13.229497843023504,13.577293649612677,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,96,64,False,calibrated,validation_best_neural,8.032420479762876e-12,0.31770229795771693,0.3177022979496845,0.26255049112103546,0.3789952841467542,99.99999999747172,99.99999999668188,99.99999999799675,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,96,64,False,validation_selected_route,validation_best_neural,8.032420479762875e-12,0.31770229795771693,0.3177022979496845,0.26255049112103546,0.3789952841467542,99.99999999747172,99.99999999668188,99.99999999799675,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__gray_scott__correct,development,gray_scott,correct,32,ood,96,64,False,validation_selected_route,calibrated,8.032420479762875e-12,8.032420479762876e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,64,64,True,calibrated,uncalibrated,1.8063354812870412e-07,0.586488938329353,0.5864887576958049,0.5010384560073998,0.6766018832991324,99.99996920086018,99.99995403677065,99.99998251227005,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,64,64,True,calibrated,validation_best_neural,1.8063354812870412e-07,0.02701678990113454,0.027016609267586412,0.013668825627222264,0.048151065148064616,99.99933140262485,99.99898331475465,99.99952434079073,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,64,64,True,validation_selected_route,validation_best_neural,1.8063354812870414e-07,0.02701678990113454,0.027016609267586412,0.013668825627222264,0.048151065148064616,99.99933140262485,99.99898331475465,99.99952434079073,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,64,64,True,validation_selected_route,calibrated,1.8063354812870414e-07,1.8063354812870412e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,96,64,False,calibrated,uncalibrated,3.4690398949043888e-06,0.7736805793532919,0.773677110313397,0.6812657209656816,0.8698390807583674,99.99955161858945,99.9991210273331,99.99987814419356,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,96,64,False,calibrated,validation_best_neural,3.4690398949043888e-06,0.11005360631327661,0.11005013727338171,0.06537371569031268,0.16908633362753064,99.99684786349934,99.99407376136415,99.99898384139273,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,96,64,False,validation_selected_route,validation_best_neural,3.4690398949043888e-06,0.11005360631327661,0.11005013727338171,0.06537371569031268,0.16908633362753064,99.99684786349934,99.99407376136415,99.99898384139273,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,test,96,64,False,validation_selected_route,calibrated,3.4690398949043888e-06,3.4690398949043888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,64,64,True,calibrated,uncalibrated,4.2727818402924705e-06,0.7806519249425037,0.7806476521606633,0.7118165032688336,0.8572305151461096,99.99945266491969,99.9991360084389,99.99968037184517,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,64,64,True,calibrated,validation_best_neural,4.2727818402924705e-06,0.4755646330000136,0.47556036021817333,0.35564663306926986,0.607727146744868,99.9991015349873,99.99848368302396,99.99949166794441,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,64,64,True,validation_selected_route,validation_best_neural,4.2727818402924705e-06,0.4755646330000136,0.47556036021817333,0.35564663306926986,0.607727146744868,99.9991015349873,99.99848368302396,99.99949166794441,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,64,64,True,validation_selected_route,calibrated,4.2727818402924705e-06,4.2727818402924705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,96,64,False,calibrated,uncalibrated,7.067615813370262e-05,0.9354261005161486,0.9353554243580149,0.8710144043624273,1.0045491422590354,99.9924444958191,99.98627653055605,99.9971615803678,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,96,64,False,calibrated,validation_best_neural,7.067615813370262e-05,0.8960577538062399,0.8959870776481061,0.734220652327047,1.0683456384176473,99.99211254432724,99.98496027837027,99.99703960218257,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,96,64,False,validation_selected_route,validation_best_neural,7.067615813370261e-05,0.8960577538062399,0.8959870776481061,0.734220652327047,1.0683456384176473,99.99211254432724,99.98496027837027,99.99703960218257,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__coefficient,development,ks,coefficient,32,ood,96,64,False,validation_selected_route,calibrated,7.067615813370261e-05,7.067615813370262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,64,64,True,calibrated,uncalibrated,1.8056909080789612e-07,2.4259880928928445e-07,6.202971848138832e-08,-4.75647401443958e-08,2.3819244152522835e-07,25.56884704550286,-38.21282426878626,51.585283103210244,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,64,64,True,calibrated,validation_best_neural,1.8056909080789612e-07,0.01478723677948623,0.014787056210395421,0.006297800723006138,0.03018376333140995,99.9987788855112,99.99776232849271,99.99923312227467,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,64,64,True,validation_selected_route,validation_best_neural,1.8056909080789612e-07,0.01478723677948623,0.014787056210395421,0.006297800723006138,0.03018376333140995,99.9987788855112,99.99776232849271,99.99923312227467,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,64,64,True,validation_selected_route,calibrated,1.8056909080789612e-07,1.8056909080789612e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,96,64,False,calibrated,uncalibrated,3.461321767005529e-06,4.105139122896057e-06,6.438173558905277e-07,-6.941618052099649e-07,2.3783454838857873e-06,15.683204310901239,-26.89717582086377,38.185872986983,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,96,64,False,calibrated,validation_best_neural,3.461321767005529e-06,0.06751894016477859,0.06751547884301158,0.033287776673058204,0.11478021796327498,99.9948735543559,99.99020550273411,99.99821683480278,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,96,64,False,validation_selected_route,validation_best_neural,3.4613217670055295e-06,0.06751894016477859,0.06751547884301158,0.033287776673058204,0.11478021796327498,99.9948735543559,99.99020550273411,99.99821683480278,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,test,96,64,False,validation_selected_route,calibrated,3.4613217670055295e-06,3.461321767005529e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,64,64,True,calibrated,uncalibrated,4.27508145196064e-06,4.22577132950489e-06,-4.9310122455750076e-08,-3.6974991416264085e-07,2.037124402371856e-07,-1.1668904588248856,-7.010286345975159,5.5295342747199685,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,64,64,True,calibrated,validation_best_neural,4.27508145196064e-06,0.29544154905355613,0.2954372739721042,0.22180744241323147,0.3844464822420757,99.99855298570372,99.9975932969537,99.99916258510703,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,64,64,True,validation_selected_route,validation_best_neural,4.27508145196064e-06,0.29544154905355613,0.2954372739721042,0.22180744241323147,0.3844464822420757,99.99855298570372,99.9975932969537,99.99916258510703,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,64,64,True,validation_selected_route,calibrated,4.27508145196064e-06,4.27508145196064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,96,64,False,calibrated,uncalibrated,7.064598095602603e-05,7.657434359925911e-05,5.928362643233085e-06,-1.4226687421819908e-06,1.5711690681280837e-05,7.741969913915715,-3.698387980483197,18.988158842015995,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,96,64,False,calibrated,validation_best_neural,7.064598095602603e-05,0.6748703706051357,0.6747997246241796,0.5432702340511523,0.8270547886715743,99.98953191841973,99.98004822042175,99.99609091410413,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,96,64,False,validation_selected_route,validation_best_neural,7.064598095602604e-05,0.6748703706051357,0.6747997246241796,0.5432702340511523,0.8270547886715743,99.98953191841973,99.98004822042175,99.99609091410413,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__ks__correct,development,ks,correct,32,ood,96,64,False,validation_selected_route,calibrated,7.064598095602604e-05,7.064598095602603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,64,64,True,calibrated,uncalibrated,4.458420675994616e-11,0.39735740397071595,0.3973574039261317,0.3579778544908014,0.4390742082287992,99.99999998877982,99.99999998646928,99.99999999111284,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,64,64,True,calibrated,validation_best_neural,4.458420675994616e-11,0.0004111781988375262,0.0004111781542533194,0.0003003817054076551,0.0005379685382799022,99.99998915696239,99.99998408445538,99.99999258776577,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,64,64,True,validation_selected_route,validation_best_neural,4.458420675994616e-11,0.0004111781988375262,0.0004111781542533194,0.0003003817054076551,0.0005379685382799022,99.99998915696239,99.99998408445538,99.99999258776577,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,64,64,True,validation_selected_route,calibrated,4.458420675994616e-11,4.458420675994616e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,96,64,False,calibrated,uncalibrated,9.01406538016779e-11,0.5797535143190468,0.5797535142289061,0.5287977636185788,0.6354377318869564,99.9999999844519,99.99999998109764,99.99999998784625,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,96,64,False,calibrated,validation_best_neural,9.01406538016779e-11,0.0007304688009993331,0.0007304687108586793,0.0005306009430599896,0.0009554505213516685,99.99998765988995,99.99998191495159,99.99999155791242,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,96,64,False,validation_selected_route,validation_best_neural,9.01406538016779e-11,0.0007304688009993331,0.0007304687108586793,0.0005306009430599896,0.0009554505213516685,99.99998765988995,99.99998191495159,99.99999155791242,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,test,96,64,False,validation_selected_route,calibrated,9.01406538016779e-11,9.01406538016779e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,64,64,True,calibrated,uncalibrated,2.6456068605522642e-09,0.7427219562042069,0.7427219535586,0.700894618139888,0.7857190361477474,99.9999996437958,99.99999959507548,99.99999969470274,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,64,64,True,calibrated,validation_best_neural,2.6456068605522642e-09,0.07736978093431557,0.07736977828870871,0.06168886717377071,0.09427555735901634,99.99999658056825,99.99999614574237,99.99999698911391,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,64,64,True,validation_selected_route,validation_best_neural,2.6456068605522642e-09,0.07736978093431557,0.07736977828870871,0.06168886717377071,0.09427555735901634,99.99999658056825,99.99999614574237,99.99999698911391,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,64,64,True,validation_selected_route,calibrated,2.6456068605522642e-09,2.6456068605522642e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,96,64,False,calibrated,uncalibrated,4.825767097103066e-09,0.9065306353508049,0.9065306305250378,0.8490197042245459,0.9674469190603506,99.99999946766641,99.9999993923009,99.99999954491612,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,96,64,False,calibrated,validation_best_neural,4.825767097103066e-09,0.14507160849603992,0.14507160367027283,0.1159010403071239,0.17719713915797902,99.99999667352755,99.9999962068362,99.99999709192996,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,96,64,False,validation_selected_route,validation_best_neural,4.825767097103067e-09,0.14507160849603992,0.14507160367027283,0.1159010403071239,0.17719713915797902,99.99999667352755,99.9999962068362,99.99999709192996,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__coefficient,development,wave,coefficient,32,ood,96,64,False,validation_selected_route,calibrated,4.825767097103067e-09,4.825767097103066e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,64,64,True,calibrated,uncalibrated,4.504966498154004e-11,8.927831367177165e-11,4.4228648690231615e-11,3.5906755367291265e-11,5.3031047792009656e-11,49.54019276488193,47.7135432074414,51.88804252339516,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,64,64,True,calibrated,validation_best_neural,4.504966498154004e-11,0.00014207506459798023,0.00014207501954831525,0.00011819567478431229,0.0001716881308186407,99.99996829164562,99.99995780884063,99.99997691111137,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,64,64,True,validation_selected_route,validation_best_neural,4.504966498154004e-11,0.00014207506459798023,0.00014207501954831525,0.00011819567478431229,0.0001716881308186407,99.99996829164562,99.99995780884063,99.99997691111137,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,64,64,True,validation_selected_route,calibrated,4.504966498154004e-11,4.504966498154004e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,96,64,False,calibrated,uncalibrated,9.108584469457991e-11,1.8235930665800952e-10,9.12734619634296e-11,7.395795925234908e-11,1.0982046089307497e-10,50.05144164898629,48.13178620139,52.5176584294993,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,96,64,False,calibrated,validation_best_neural,9.108584469457991e-11,0.00024087244597621258,0.00024087235489036787,0.0002000047278020074,0.00029164161860865804,99.99996218502937,99.99994992398392,99.99997222061542,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,96,64,False,validation_selected_route,validation_best_neural,9.10858446945799e-11,0.00024087244597621258,0.00024087235489036787,0.0002000047278020074,0.00029164161860865804,99.99996218502937,99.99994992398392,99.99997222061542,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,test,96,64,False,validation_selected_route,calibrated,9.10858446945799e-11,9.108584469457991e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,64,64,True,calibrated,uncalibrated,2.6514557962517714e-09,3.3018618827145914e-09,6.5040608646282e-10,5.675176894510192e-10,7.358248572025408e-10,19.6981615090482,18.998138062752755,20.59510063851629,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,64,64,True,calibrated,validation_best_neural,2.6514557962517714e-09,0.048061179201571824,0.048061176550116026,0.03609084989553537,0.06101220776459397,99.99999448316532,99.99999324070664,99.99999526117568,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,64,64,True,validation_selected_route,validation_best_neural,2.6514557962517714e-09,0.048061179201571824,0.048061176550116026,0.03609084989553537,0.06101220776459397,99.99999448316532,99.99999324070664,99.99999526117568,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,64,64,True,validation_selected_route,calibrated,2.6514557962517714e-09,2.6514557962517714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,96,64,False,calibrated,uncalibrated,4.835600039314629e-09,6.0123727130081025e-09,1.1767726736934735e-09,1.038183277335176e-09,1.321673262273892e-09,19.572517038863214,18.885488243210123,20.456687711319926,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,96,64,False,calibrated,validation_best_neural,4.835600039314629e-09,0.08075604565085294,0.0807560408152529,0.06067264227886806,0.1022218649398304,99.99999401208912,99.99999258538942,99.99999487242877,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,96,64,False,validation_selected_route,validation_best_neural,4.835600039314629e-09,0.08075604565085294,0.0807560408152529,0.06067264227886806,0.1022218649398304,99.99999401208912,99.99999258538942,99.99999487242877,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
development__wave__correct,development,wave,correct,32,ood,96,64,False,validation_selected_route,calibrated,4.835600039314629e-09,4.835600039314629e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,64,64,True,calibrated,uncalibrated,4.359743724663607e-12,0.6843441686841452,0.6843441686797854,0.5482171182287979,0.8268253532963408,99.99999999936293,99.99999999925183,99.99999999947885,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,64,64,True,calibrated,validation_best_neural,4.359743724663607e-12,0.00037867448995821404,0.0003786744855984703,0.00025658778323942917,0.0005258619017085877,99.999998848683,99.99999826720881,99.9999992079532,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,64,64,True,validation_selected_route,validation_best_neural,4.359743724663607e-12,0.00037867448995821404,0.0003786744855984703,0.00025658778323942917,0.0005258619017085877,99.999998848683,99.99999826720881,99.9999992079532,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,64,64,True,validation_selected_route,calibrated,4.359743724663607e-12,4.359743724663607e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,96,64,False,calibrated,uncalibrated,7.379765517526188e-12,0.9744055309789581,0.9744055309715783,0.7791687729284816,1.1874963884553202,99.99999999924263,99.99999999910563,99.9999999993904,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__advection_diffusion__coefficient,resolution_g32,advection_diffusion,coefficient,32,test,96,64,False,calibrated,validation_best_neural,7.379765517526188e-12,0.000584816852401715,0.0005848168450219495,0.0003943143655351058,0.0008123261275988068,99.99999873810656,99.99999812710855,99.99999912127122,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
